path,puzzle,puzzle_statistics,puzzle_statistics.black_cells,run,seed,size,solver,statistics.conflicts,statistics.decisions,statistics.encoding_size.assertions,statistics.encoding_size.bool_vars,statistics.encoding_size.bv_vars,statistics.encoding_size.int_vars,statistics.max_memory,statistics.memory,statistics.propagations,statistics.rlimit_count,statistics.runtime
puzzles/16x16\d36dda14-3380-426c-970b-bb233798872d.singles,d36dda14-3380-426c-970b-bb233798872d,,74,0,392502784,16,boolean,0,0,132712,66306,0,0,519.36,350.92,0,1631141154,19.8669606000185
puzzles/16x16\d38c2c8d-58ae-49bb-8397-84d6be59c8a0.singles,d38c2c8d-58ae-49bb-8397-84d6be59c8a0,,76,0,276645565,16,boolean,0,0,132722,66306,0,0,519.36,350.92,0,1644631252,19.0498761999188
puzzles/16x16\d3950592-5bba-4063-b05d-adece209fd08.singles,d3950592-5bba-4063-b05d-adece209fd08,,74,0,3790278615,16,boolean,0,0,132712,66306,0,0,519.36,350.92,0,1659195774,19.26445459993556
puzzles/16x16\d582c12b-4d3d-427c-bb0b-968621c12322.singles,d582c12b-4d3d-427c-bb0b-968621c12322,,74,0,1263169160,16,boolean,0,0,132707,66306,0,0,519.36,350.92,0,1673081452,19.240336599992588
puzzles/16x16\d66f7929-d8ed-40cb-b966-81f9e3d8805d.singles,d66f7929-d8ed-40cb-b966-81f9e3d8805d,,74,0,1346404142,16,boolean,0,0,132718,66306,0,0,519.36,350.92,0,1687327371,19.50144509994425
puzzles/16x16\d7a3a873-27de-4c47-959f-132a6d49a25d.singles,d7a3a873-27de-4c47-959f-132a6d49a25d,,75,0,1403142935,16,boolean,0,0,132717,66306,0,0,519.36,350.92,0,1701130065,19.07131159992423
puzzles/16x16\d80ab0aa-4688-49f9-bd87-2afa8f55ed0b.singles,d80ab0aa-4688-49f9-bd87-2afa8f55ed0b,,73,0,4277806370,16,boolean,0,0,132706,66306,0,0,519.36,350.92,0,1714498611,19.20967449992895
puzzles/16x16\da34d367-0323-47b5-913c-e3a0976e430a.singles,da34d367-0323-47b5-913c-e3a0976e430a,,75,0,3880212630,16,boolean,0,0,132703,66306,0,0,519.36,350.92,0,1727756417,18.87671780004166
puzzles/16x16\de36f086-66dd-49c4-a41d-639052c6646e.singles,de36f086-66dd-49c4-a41d-639052c6646e,,75,0,3768088736,16,boolean,0,0,132715,66306,0,0,519.36,350.92,0,1741438042,19.304425700102
puzzles/16x16\e03d70a0-bd4a-43d7-88c5-20741139140d.singles,e03d70a0-bd4a-43d7-88c5-20741139140d,,76,0,1987790031,16,boolean,0,0,132712,66306,0,0,519.36,350.92,0,1755956703,19.26346809999086
puzzles/16x16\e130d66d-2103-4d7d-9179-0a2ed27e454a.singles,e130d66d-2103-4d7d-9179-0a2ed27e454a,,78,0,3839848551,16,boolean,0,0,132731,66306,0,0,519.36,350.92,0,1769843262,18.89769720006734
puzzles/16x16\e18332c6-ae2b-4662-b0b9-733cc4c0c89c.singles,e18332c6-ae2b-4662-b0b9-733cc4c0c89c,,78,0,4101476263,16,boolean,0,0,132719,66306,0,0,519.36,350.92,0,1782949282,19.570133800036274
puzzles/16x16\e28fc1aa-93f8-4557-9ae5-bbeb40201198.singles,e28fc1aa-93f8-4557-9ae5-bbeb40201198,,74,0,3844240135,16,boolean,0,0,132720,66306,0,0,519.36,350.92,0,1797419027,19.510412699892186
puzzles/16x16\e6c5ff99-f8b9-4baf-96fb-51b6553c7d59.singles,e6c5ff99-f8b9-4baf-96fb-51b6553c7d59,,76,0,3451105265,16,boolean,0,0,132712,66306,0,0,519.36,350.92,0,1810633079,18.944670199998654
puzzles/16x16\e8f3eaaf-7657-4bf5-aaa3-8a5a64b05a20.singles,e8f3eaaf-7657-4bf5-aaa3-8a5a64b05a20,,76,0,3220613632,16,boolean,0,0,132708,66306,0,0,519.36,350.92,0,1825796085,19.513589399983175
puzzles/16x16\e9ab6143-ed95-453b-a50b-d6cec64caf73.singles,e9ab6143-ed95-453b-a50b-d6cec64caf73,,76,0,3975424615,16,boolean,0,0,132711,66306,0,0,519.36,350.92,0,1840066055,18.789429900003597
puzzles/16x16\ea47bfe1-bb39-41f3-a282-93fb88b7a0a8.singles,ea47bfe1-bb39-41f3-a282-93fb88b7a0a8,,75,0,2825975359,16,boolean,0,0,132724,66306,0,0,519.36,350.92,0,1854554034,19.25373509991914
puzzles/16x16\eb30a681-2af5-4dca-ab13-6e1b3273a2b9.singles,eb30a681-2af5-4dca-ab13-6e1b3273a2b9,,75,0,3418880799,16,boolean,0,0,132712,66306,0,0,519.36,350.92,0,1868906063,19.754271299927495
puzzles/16x16\ed8e1d95-fc42-4605-9deb-b3498421aa1a.singles,ed8e1d95-fc42-4605-9deb-b3498421aa1a,,74,0,1027019881,16,boolean,0,0,132705,66306,0,0,519.36,350.92,0,1882175540,18.980511000030674
puzzles/16x16\eebca90f-6ece-4a45-97cd-51f5d179bc9e.singles,eebca90f-6ece-4a45-97cd-51f5d179bc9e,,74,0,2131459830,16,boolean,0,0,132722,66306,0,0,519.36,350.92,0,1898894660,20.451240899972618
puzzles/16x16\efe32209-a921-4484-a723-0365bea1592c.singles,efe32209-a921-4484-a723-0365bea1592c,,75,0,1489597639,16,boolean,0,0,132709,66306,0,0,519.36,350.92,0,1911989464,19.657570200040936
puzzles/16x16\f09353ed-c361-4aa2-8dc5-d6c69b25db90.singles,f09353ed-c361-4aa2-8dc5-d6c69b25db90,,76,0,3606510245,16,boolean,0,0,132716,66306,0,0,519.36,350.92,0,1925831507,19.64272390003316
puzzles/16x16\f0b102b7-8846-45da-b3f2-069c23279995.singles,f0b102b7-8846-45da-b3f2-069c23279995,,76,0,1031801500,16,boolean,0,0,132714,66306,0,0,519.36,350.92,0,1939114783,19.186911499942653
puzzles/16x16\f3cfd792-14c0-45d2-8a46-ceefef80279c.singles,f3cfd792-14c0-45d2-8a46-ceefef80279c,,77,0,3202733090,16,boolean,0,0,132714,66306,0,0,519.36,350.92,0,1952270825,18.82883110002149
puzzles/16x16\f3d6971c-7bac-497d-86d1-5336f3f85ec1.singles,f3d6971c-7bac-497d-86d1-5336f3f85ec1,,75,0,718167418,16,boolean,0,0,132712,66306,0,0,519.36,350.92,0,1965689906,19.19366959994659
puzzles/16x16\f3fddda7-43dd-4948-9424-3a4ff22bf73b.singles,f3fddda7-43dd-4948-9424-3a4ff22bf73b,,75,0,1677595028,16,boolean,0,0,132722,66306,0,0,519.36,350.92,0,1979427179,19.202332499902695
puzzles/16x16\f6d58cda-d28c-40ec-ba1d-5faaddad01a8.singles,f6d58cda-d28c-40ec-ba1d-5faaddad01a8,,74,0,3111484900,16,boolean,0,0,132723,66306,0,0,519.36,350.92,0,1992130747,18.876733100041747
puzzles/16x16\f739c98a-ef93-479c-bdc0-96d31bca8b8a.singles,f739c98a-ef93-479c-bdc0-96d31bca8b8a,,76,0,2229774131,16,boolean,0,0,132718,66306,0,0,519.36,350.92,0,2005982470,19.219305300037377
puzzles/16x16\fa3e7af5-a1a0-445d-b337-5490a94bcbb2.singles,fa3e7af5-a1a0-445d-b337-5490a94bcbb2,,76,0,2550772142,16,boolean,0,0,132713,66306,0,0,519.36,350.92,0,2023607703,19.848741099936888
puzzles/16x16\fbd782ef-8ba0-4650-9ed4-76c5449b36d5.singles,fbd782ef-8ba0-4650-9ed4-76c5449b36d5,,76,0,3330657780,16,boolean,0,0,132731,66306,0,0,519.36,350.92,0,2036951018,19.396575000020675
puzzles/16x16\fc0ac553-3ffb-4d0a-85b4-fc11edb16192.singles,fc0ac553-3ffb-4d0a-85b4-fc11edb16192,,75,0,3726724170,16,boolean,0,0,132711,66306,0,0,519.36,350.92,0,2050084164,19.077178900013678
puzzles/16x16\ff4d902d-a60e-4f54-961e-78e33932d4dc.singles,ff4d902d-a60e-4f54-961e-78e33932d4dc,,74,0,1789281857,16,boolean,0,0,132719,66306,0,0,519.36,350.92,0,2065461305,19.22181040002033
puzzles/16x16\ffe27fa7-7446-4b4c-97bb-6c3276c9c0ea.singles,ffe27fa7-7446-4b4c-97bb-6c3276c9c0ea,,75,0,498874817,16,boolean,0,0,132725,66306,0,0,519.36,350.92,0,2079221397,19.48905980004929
puzzles/17x17\0179ecd5-1f74-4970-8811-5dffac74fbdf.singles,0179ecd5-1f74-4970-8811-5dffac74fbdf,,85,0,1376013359,17,boolean,0,0,168893,84390,0,0,519.36,368.28,0,2095400200,24.343792899977416
puzzles/17x17\0230004e-5e8e-4c3d-b1a8-580cb58a2eb1.singles,0230004e-5e8e-4c3d-b1a8-580cb58a2eb1,,83,0,1622367361,17,boolean,0,0,168897,84390,0,0,520.0,368.28,0,2112539780,23.976608600001782
puzzles/17x17\02e7d1b6-5771-4f4a-9985-ef6a4c571399.singles,02e7d1b6-5771-4f4a-9985-ef6a4c571399,,84,0,2660072992,17,boolean,0,0,168890,84390,0,0,520.0,368.28,0,2129445730,24.580635800026357
puzzles/17x17\0416cead-0b3e-4974-9a20-922cd80f0585.singles,0416cead-0b3e-4974-9a20-922cd80f0585,,85,0,728290094,17,boolean,0,0,168898,84390,0,0,520.0,368.29,0,2147860859,24.73596630000975
puzzles/17x17\04991dbd-cac9-42be-86d5-e56ad188c37d.singles,04991dbd-cac9-42be-86d5-e56ad188c37d,,87,0,1074060944,17,boolean,0,0,168907,84390,0,0,567.37,368.29,0,2169137902,25.721065600053407
puzzles/17x17\04d935cf-7dd1-43eb-ab37-b0608d7b5146.singles,04d935cf-7dd1-43eb-ab37-b0608d7b5146,,86,0,959169055,17,boolean,0,0,168914,84390,0,0,567.37,368.29,0,2185778862,24.710641199955717
puzzles/17x17\0563f197-5be0-45bc-9558-8737e3b64503.singles,0563f197-5be0-45bc-9558-8737e3b64503,,87,0,3093439964,17,boolean,0,0,168914,84390,0,0,567.37,368.29,0,2204553612,24.999860499985516
puzzles/17x17\05cf0053-3434-4420-8c63-91e8f872d98d.singles,05cf0053-3434-4420-8c63-91e8f872d98d,,86,0,1726668358,17,boolean,0,0,168911,84390,0,0,567.37,368.29,0,2221670862,25.11658129992429
puzzles/17x17\0df99575-b823-4a54-8cae-18ad41357772.singles,0df99575-b823-4a54-8cae-18ad41357772,,83,0,1111383970,17,boolean,0,0,168899,84390,0,0,567.37,368.29,0,2239915401,25.31561549997423
puzzles/17x17\0e4511c9-0ed4-4e88-b4fa-6c2ee55265c9.singles,0e4511c9-0ed4-4e88-b4fa-6c2ee55265c9,,85,0,2939538735,17,boolean,0,0,168886,84390,0,0,567.37,368.29,0,2260982422,26.015689000021666
puzzles/17x17\0f836342-e015-46a2-bcd7-9510d0536cd7.singles,0f836342-e015-46a2-bcd7-9510d0536cd7,,85,0,131404580,17,boolean,0,0,168891,84390,0,0,567.37,368.29,0,2278707497,24.908950899960473
puzzles/17x17\1058069a-cb82-462b-bced-653497b4f446.singles,1058069a-cb82-462b-bced-653497b4f446,,82,0,583059831,17,boolean,0,0,168902,84390,0,0,567.37,368.29,0,2296223524,24.52236850000918
puzzles/17x17\107e4ced-788b-4b68-a9a6-4bb2ba18af39.singles,107e4ced-788b-4b68-a9a6-4bb2ba18af39,,84,0,1779750187,17,boolean,0,0,168900,84390,0,0,567.37,368.29,0,2312850759,24.356421599979512
puzzles/17x17\10980c8f-e9ec-4c34-a909-649988c012f9.singles,10980c8f-e9ec-4c34-a909-649988c012f9,,86,0,734153108,17,boolean,0,0,168900,84390,0,0,567.37,368.29,0,2330362849,25.180665399995632
puzzles/17x17\1bea5029-388b-4ee3-ae9c-213b64711e6f.singles,1bea5029-388b-4ee3-ae9c-213b64711e6f,,85,0,1373459080,17,boolean,0,0,168892,84390,0,0,567.37,368.29,0,2347099057,24.885106400004588
puzzles/17x17\1dadee49-1e71-4610-a12a-3f2a7a01d3a0.singles,1dadee49-1e71-4610-a12a-3f2a7a01d3a0,,82,0,3323263409,17,boolean,0,0,168903,84390,0,0,567.37,368.29,0,2365031931,25.220612599980086
puzzles/17x17\1e4c2e6f-57bb-4ec3-ad74-c0c6266c2695.singles,1e4c2e6f-57bb-4ec3-ad74-c0c6266c2695,,86,0,4224774391,17,boolean,0,0,168897,84390,0,0,567.37,368.29,0,2381635133,24.81170550000388
puzzles/17x17\21896d4a-9346-4b34-918f-ac35d7ca99a0.singles,21896d4a-9346-4b34-918f-ac35d7ca99a0,,86,0,1341809086,17,boolean,0,0,168895,84390,0,0,567.37,368.29,0,2402597149,25.25929279997945
puzzles/17x17\2695ae31-16c3-41a0-90fd-8eeae1f07f41.singles,2695ae31-16c3-41a0-90fd-8eeae1f07f41,,84,0,2773101518,17,boolean,0,0,168902,84390,0,0,567.37,368.29,0,2422371259,25.319598999922164
puzzles/17x17\26e9100c-06f6-450a-bab1-449dbfda770a.singles,26e9100c-06f6-450a-bab1-449dbfda770a,,85,0,2182129020,17,boolean,0,0,168893,84390,0,0,567.37,368.29,0,2440376818,24.715134699945338
puzzles/17x17\28f61640-84a6-4e80-8e41-fc9d8624e496.singles,28f61640-84a6-4e80-8e41-fc9d8624e496,,85,0,1430464698,17,boolean,0,0,168899,84390,0,0,567.37,368.29,0,2458475632,24.68132610002067
puzzles/17x17\2974a8d7-8281-44c4-bf97-7801f175ace1.singles,2974a8d7-8281-44c4-bf97-7801f175ace1,,86,0,4267437299,17,boolean,0,0,168892,84390,0,0,567.37,368.29,0,2476273662,24.552450700080954
puzzles/17x17\2c7c9c1c-0284-498e-bf31-508a7a5449c3.singles,2c7c9c1c-0284-498e-bf31-508a7a5449c3,,86,0,90581189,17,boolean,0,0,168902,84390,0,0,567.37,368.29,0,2493296706,24.29147720010951
puzzles/17x17\2e7ebdb9-9034-49e7-8833-e1ad4e04315a.singles,2e7ebdb9-9034-49e7-8833-e1ad4e04315a,,86,0,2007806460,17,boolean,0,0,168902,84390,0,0,567.37,368.29,0,2509286299,24.292690999922343
puzzles/17x17\324588f8-83b0-4d1e-b8f8-56af6c787e53.singles,324588f8-83b0-4d1e-b8f8-56af6c787e53,,82,0,1575461179,17,boolean,0,0,168912,84390,0,0,567.37,368.29,0,2527259349,24.200916000059806
puzzles/17x17\334851a0-764b-4795-b32e-20cfaebfc766.singles,334851a0-764b-4795-b32e-20cfaebfc766,,83,0,3272184860,17,boolean,0,0,168901,84390,0,0,569.39,368.29,0,2548539024,25.04069910000544
puzzles/17x17\35ebec75-d62d-45b2-85d6-aac62cacf1ab.singles,35ebec75-d62d-45b2-85d6-aac62cacf1ab,,84,0,1916703280,17,boolean,0,0,168904,84390,0,0,569.39,368.29,0,2566385030,24.682802899973467
puzzles/17x17\35f8bdec-8678-47db-b42a-8b74817811bd.singles,35f8bdec-8678-47db-b42a-8b74817811bd,,85,0,1285288236,17,boolean,0,0,168901,84390,0,0,569.39,368.29,0,2584327440,24.663802199997008
puzzles/17x17\362ebe29-2cb9-48d4-932b-96cc89aa292c.singles,362ebe29-2cb9-48d4-932b-96cc89aa292c,,86,0,880700903,17,boolean,0,0,168905,84390,0,0,569.39,368.29,0,2602669762,24.687503999914043
puzzles/17x17\3636f18b-bdde-42d1-bdf4-33fc2d270c96.singles,3636f18b-bdde-42d1-bdf4-33fc2d270c96,,89,0,3433092740,17,boolean,0,0,168907,84390,0,0,569.39,368.29,0,2620384082,25.131332999910228
puzzles/17x17\378a64e3-4ad9-4833-ad19-913c07a69162.singles,378a64e3-4ad9-4833-ad19-913c07a69162,,86,0,1868396381,17,boolean,0,0,168918,84390,0,0,569.39,368.29,0,2636484646,24.46732559998054
puzzles/17x17\38cdee07-dd50-414a-8195-c6c7109670bc.singles,38cdee07-dd50-414a-8195-c6c7109670bc,,82,0,1278934020,17,boolean,0,0,168895,84390,0,0,582.04,368.29,0,2657590470,28.013402600074187
puzzles/17x17\3945d6e3-9ce2-459b-9900-376cf29858e8.singles,3945d6e3-9ce2-459b-9900-376cf29858e8,,85,0,3484048974,17,boolean,0,0,168900,84390,0,0,582.04,368.29,0,2674742193,24.94208609999623
puzzles/17x17\3a4dadcd-579f-4bbd-84e8-74f2b07ba243.singles,3a4dadcd-579f-4bbd-84e8-74f2b07ba243,,83,0,1674892639,17,boolean,0,0,168886,84390,0,0,582.04,368.29,0,2696989209,25.75010740000289
puzzles/17x17\3ad816c1-19af-4c3f-a4f3-b1406d311b55.singles,3ad816c1-19af-4c3f-a4f3-b1406d311b55,,84,0,2857497588,17,boolean,0,0,168901,84390,0,0,582.04,368.29,0,2713138660,23.984914500033483
puzzles/17x17\3b520ec0-e4d0-436a-b90a-279e04745696.singles,3b520ec0-e4d0-436a-b90a-279e04745696,,83,0,2229124525,17,boolean,0,0,168908,84390,0,0,582.04,368.29,0,2730818795,24.784269999945536
puzzles/17x17\3b6fe5e7-2a00-497d-aaf1-5ce2be058e0c.singles,3b6fe5e7-2a00-497d-aaf1-5ce2be058e0c,,85,0,2224904909,17,boolean,0,0,168908,84390,0,0,582.04,368.29,0,2747149198,25.119158199988306
puzzles/17x17\3e47e8b7-d052-42e6-802b-8a6bb906c36b.singles,3e47e8b7-d052-42e6-802b-8a6bb906c36b,,86,0,1526411288,17,boolean,0,0,168898,84390,0,0,582.04,368.29,0,2770477836,26.402138800011016
puzzles/17x17\3fb3d808-d460-4aba-91fa-0b0fde73c2e4.singles,3fb3d808-d460-4aba-91fa-0b0fde73c2e4,,85,0,2375483245,17,boolean,0,0,168897,84390,0,0,582.04,368.29,0,2787875579,25.069428200018592
puzzles/17x17\407b5a23-7252-4c03-ac1b-0b69625b42e0.singles,407b5a23-7252-4c03-ac1b-0b69625b42e0,,84,0,3487916993,17,boolean,0,0,168896,84390,0,0,582.04,368.29,0,2805083837,25.38564110000152
puzzles/17x17\40ba54ce-25db-47e8-ba78-a881a7d1d152.singles,40ba54ce-25db-47e8-ba78-a881a7d1d152,,84,0,3336485370,17,boolean,0,0,168900,84390,0,0,582.04,368.29,0,2822494377,25.224630700075068
puzzles/17x17\42d53784-8f76-465b-b41c-6ab4587b69b7.singles,42d53784-8f76-465b-b41c-6ab4587b69b7,,85,0,55112194,17,boolean,0,0,168904,84390,0,0,582.04,368.29,0,2838453661,24.714938100078143
puzzles/17x17\44641ebd-d572-419f-90ea-0fc9975a4dd3.singles,44641ebd-d572-419f-90ea-0fc9975a4dd3,,85,0,276939702,17,boolean,0,0,168899,84390,0,0,582.04,368.29,0,2857160428,25.045573999988846
puzzles/17x17\44f203c3-936a-4d17-882c-970d327d5d46.singles,44f203c3-936a-4d17-882c-970d327d5d46,,86,0,3467389619,17,boolean,0,0,168907,84390,0,0,582.04,368.29,0,2874676807,24.273956699995324
puzzles/17x17\460911f9-485c-49e8-8e53-6156bb35b2d8.singles,460911f9-485c-49e8-8e53-6156bb35b2d8,,86,0,2371411566,17,boolean,0,0,168903,84390,0,0,582.04,368.29,0,2891415910,25.090111500001512
puzzles/17x17\49793831-aa3a-42db-b969-17d98e71eedb.singles,49793831-aa3a-42db-b969-17d98e71eedb,,86,0,368155754,17,boolean,0,0,168890,84390,0,0,582.04,368.29,0,2907796806,24.274299700045958
puzzles/17x17\49b158a0-03d6-4edc-8225-2eb62eec3767.singles,49b158a0-03d6-4edc-8225-2eb62eec3767,,84,0,342300936,17,boolean,0,0,168920,84390,0,0,582.04,368.29,0,2923981166,24.28634879994206
puzzles/17x17\50a53ea3-7362-4ce1-a200-216820497bc3.singles,50a53ea3-7362-4ce1-a200-216820497bc3,,84,0,3976985706,17,boolean,0,0,168897,84390,0,0,582.04,368.29,0,2940442555,24.85868759988807
puzzles/17x17\50bbed2f-a112-4fb1-b398-ccb611471402.singles,50bbed2f-a112-4fb1-b398-ccb611471402,,84,0,176413330,17,boolean,0,0,168893,84390,0,0,582.04,368.29,0,2957928137,24.538059500046074
puzzles/17x17\53b04e24-a8f9-499b-9e44-001c9346e836.singles,53b04e24-a8f9-499b-9e44-001c9346e836,,85,0,20103566,17,boolean,0,0,168891,84390,0,0,582.04,368.29,0,2975539974,24.804341899929568
puzzles/17x17\5512f815-098d-4585-a345-923282208d85.singles,5512f815-098d-4585-a345-923282208d85,,86,0,2468006014,17,boolean,0,0,168912,84390,0,0,582.04,368.29,0,2993658109,24.75344620004762
puzzles/17x17\57205fc9-c7c8-4c81-a2ff-074b60008eca.singles,57205fc9-c7c8-4c81-a2ff-074b60008eca,,88,0,4074370420,17,boolean,0,0,168909,84390,0,0,582.04,368.29,0,3010224205,24.57064040005207
puzzles/17x17\5cb05cb1-32b0-4850-8d9e-a1af9352d0f2.singles,5cb05cb1-32b0-4850-8d9e-a1af9352d0f2,,86,0,1769431113,17,boolean,0,0,168901,84390,0,0,582.04,368.29,0,3026841317,25.27264749992173
puzzles/17x17\5d73d171-c307-4096-a379-269fd9dce1a2.singles,5d73d171-c307-4096-a379-269fd9dce1a2,,86,0,1296818381,17,boolean,0,0,168897,84390,0,0,582.04,368.29,0,3044373797,25.219828799949028
puzzles/17x17\60939f74-cf1a-4e0a-9a50-f967b306fffa.singles,60939f74-cf1a-4e0a-9a50-f967b306fffa,,85,0,3499259566,17,boolean,0,0,168899,84390,0,0,582.04,368.29,0,3060957564,24.831030800007284
puzzles/17x17\62ab0b38-642a-47dc-916f-19bb6b29da80.singles,62ab0b38-642a-47dc-916f-19bb6b29da80,,85,0,1052471030,17,boolean,0,0,168898,84390,0,0,582.04,368.29,0,3078627794,24.79487990005873
puzzles/17x17\638b5613-3776-41b4-b9bf-78fc09999f9f.singles,638b5613-3776-41b4-b9bf-78fc09999f9f,,85,0,2076185703,17,boolean,0,0,168909,84390,0,0,582.04,368.29,0,3096541797,28.50049060001038
puzzles/17x17\6684dc3b-176d-473a-b018-a1eb2c0d7a99.singles,6684dc3b-176d-473a-b018-a1eb2c0d7a99,,85,0,1080193237,17,boolean,0,0,168902,84390,0,0,582.04,368.29,0,3114296703,30.78719549998641
puzzles/17x17\6706f51f-4a98-434c-9a4c-3d40bdbc1bd7.singles,6706f51f-4a98-434c-9a4c-3d40bdbc1bd7,,82,0,296953927,17,boolean,0,0,168890,84390,0,0,582.04,368.29,0,3132080481,28.636322000063956
puzzles/17x17\6c79b111-62e3-44b7-90f9-31258b020ba9.singles,6c79b111-62e3-44b7-90f9-31258b020ba9,,87,0,2541016028,17,boolean,0,0,168894,84390,0,0,582.04,368.29,0,3149558021,24.648551199934445
puzzles/17x17\6d5d84f5-e65d-4e74-ba43-a9c515a0546b.singles,6d5d84f5-e65d-4e74-ba43-a9c515a0546b,,87,0,3608755675,17,boolean,0,0,168907,84390,0,0,582.04,368.29,0,3165979694,24.51232009998057
puzzles/17x17\6e7ff621-4193-4463-8ab9-88f6db65dd11.singles,6e7ff621-4193-4463-8ab9-88f6db65dd11,,84,0,29433853,17,boolean,0,0,168896,84390,0,0,582.04,368.29,0,3185448762,25.20599249994848
puzzles/17x17\6e9c9aa3-6a16-4985-b8af-3563c2758930.singles,6e9c9aa3-6a16-4985-b8af-3563c2758930,,83,0,3872899555,17,boolean,0,0,168900,84390,0,0,582.04,368.29,0,3203682937,25.100558300036937
puzzles/17x17\6f2882e6-246b-4bab-a552-8f2772499b26.singles,6f2882e6-246b-4bab-a552-8f2772499b26,,85,0,2754845381,17,boolean,0,0,168895,84390,0,0,582.04,368.29,0,3224217639,24.645365600008518
puzzles/17x17\72f4b77f-1eb1-4ed4-914c-0d3974f7715b.singles,72f4b77f-1eb1-4ed4-914c-0d3974f7715b,,86,0,3553521060,17,boolean,0,0,168905,84390,0,0,582.04,368.29,0,3241813569,24.98525389994029
puzzles/17x17\73a8f5e4-37ee-4b62-aa3f-58ca4dc27ff9.singles,73a8f5e4-37ee-4b62-aa3f-58ca4dc27ff9,,86,0,2051253328,17,boolean,0,0,168908,84390,0,0,582.04,368.29,0,3259813860,25.125452399952337
puzzles/17x17\76f32879-537f-421f-a436-04764cb3db11.singles,76f32879-537f-421f-a436-04764cb3db11,,85,0,2318964366,17,boolean,0,0,168895,84390,0,0,582.04,368.29,0,3277038423,24.579019500059076
puzzles/17x17\7b986b04-d953-4f44-a550-116bfcd0e54b.singles,7b986b04-d953-4f44-a550-116bfcd0e54b,,84,0,1544619585,17,boolean,0,0,168899,84390,0,0,582.04,368.29,0,3295219375,24.764583399984986
puzzles/17x17\7c8b6b0e-5cba-41eb-8c39-4d22bcbda116.singles,7c8b6b0e-5cba-41eb-8c39-4d22bcbda116,,85,0,738778643,17,boolean,0,0,168897,84390,0,0,582.04,368.29,0,3315150305,24.892412699991837
puzzles/17x17\7f18b8e9-b27e-4876-9f15-7da797c273b1.singles,7f18b8e9-b27e-4876-9f15-7da797c273b1,,87,0,312053331,17,boolean,0,0,168904,84390,0,0,582.04,368.29,0,3331919126,24.692786700092256
puzzles/17x17\7fc92635-30e3-4157-9bc0-e38910214a8e.singles,7fc92635-30e3-4157-9bc0-e38910214a8e,,86,0,2321074979,17,boolean,0,0,168906,84390,0,0,582.04,368.29,0,3349722535,24.762202300014906
puzzles/17x17\81fdbfc0-fd0e-4383-b72c-485075b6b260.singles,81fdbfc0-fd0e-4383-b72c-485075b6b260,,84,0,3522427883,17,boolean,0,0,168897,84390,0,0,582.04,368.29,0,3367448989,25.15144779998809
puzzles/17x17\82c0d2a6-1af0-41b2-8a5e-d483fbfe8743.singles,82c0d2a6-1af0-41b2-8a5e-d483fbfe8743,,84,0,2620075975,17,boolean,0,0,168895,84390,0,0,582.04,368.29,0,3384672510,24.803765499964356
puzzles/17x17\83a8ce1a-50e5-4329-b276-e3ccd538cdc6.singles,83a8ce1a-50e5-4329-b276-e3ccd538cdc6,,83,0,1305417198,17,boolean,0,0,168887,84390,0,0,582.04,368.29,0,3401634621,24.746818299987353
puzzles/17x17\85814340-ce46-4f7b-9040-1f7278535279.singles,85814340-ce46-4f7b-9040-1f7278535279,,86,0,3866602087,17,boolean,0,0,168891,84390,0,0,582.04,368.29,0,3417979316,25.468078600009903
puzzles/17x17\8609f3f2-68c7-457a-95a1-64b39c60b2aa.singles,8609f3f2-68c7-457a-95a1-64b39c60b2aa,,87,0,1915434102,17,boolean,0,0,168894,84390,0,0,582.04,368.29,0,3436160104,25.144150999956764
puzzles/17x17\86b6803b-deb1-4029-b308-fbc7dd6c5034.singles,86b6803b-deb1-4029-b308-fbc7dd6c5034,,84,0,3695543351,17,boolean,0,0,168903,84390,0,0,582.04,368.29,0,3453220654,25.302377699990757
puzzles/17x17\86c46974-f62d-4cdb-a456-f489bf7da8cc.singles,86c46974-f62d-4cdb-a456-f489bf7da8cc,,83,0,3836521510,17,boolean,0,0,168893,84390,0,0,582.04,368.29,0,3470931946,24.876800299971364
puzzles/17x17\89dea468-25c6-4def-96fd-7cb44aff394a.singles,89dea468-25c6-4def-96fd-7cb44aff394a,,84,0,2329778955,17,boolean,0,0,168894,84390,0,0,582.04,368.29,0,3487865031,25.496388699975796
puzzles/17x17\89fb4b26-92f8-4088-ae8b-f2745a07ebc5.singles,89fb4b26-92f8-4088-ae8b-f2745a07ebc5,,85,0,1507573801,17,boolean,0,0,168899,84390,0,0,582.04,368.29,0,3504415641,25.26175459998194
puzzles/17x17\8a6efa12-d937-4676-93b0-bab382c535b2.singles,8a6efa12-d937-4676-93b0-bab382c535b2,,87,0,4060073947,17,boolean,0,0,168901,84390,0,0,582.04,368.29,0,3521274964,24.58701270003803
puzzles/17x17\8b796f66-9735-49ea-98e9-b7f62885f75a.singles,8b796f66-9735-49ea-98e9-b7f62885f75a,,84,0,871164958,17,boolean,0,0,168905,84390,0,0,582.04,368.29,0,3541014088,25.401658899965696
puzzles/17x17\90d0e3a1-773d-4e6e-b89c-103c6d5b8cd4.singles,90d0e3a1-773d-4e6e-b89c-103c6d5b8cd4,,87,0,1895304471,17,boolean,0,0,168902,84390,0,0,582.04,368.29,0,3559676842,24.73497619992122
